sample_date,lat,long,annual_precipitation_2017,mean_monthly_precip,std_monthly_precip
2018-11-22,46.61022192,22.70713211,,,
2018-11-22,47.19347103,24.30244205,,,
2018-11-22,46.67333456,22.32428378,,,
2018-11-21,47.24951592,22.22032491,,,
2018-11-20,47.1788665,24.13678893,,,
2018-11-19,47.33490763,21.94525055,,,
2018-11-18,47.22243915,26.99134808,,,
2018-11-18,47.31681801,26.50550019,,,
2018-11-18,47.25102395,26.81041278,,,
2018-11-18,47.24400387,26.97133204,,,
2018-11-18,47.26830277,27.27911277,,,
2018-11-18,47.15111633,27.32096571,,,
2018-11-18,46.33955074,27.77418588,,,
2018-11-18,46.58594322,27.40069979,,,
2018-11-18,47.16384744,22.17327352,,,
2018-11-18,46.55288289,27.82030303,,,
2018-11-18,46.53975564,27.78886039,,,
2018-11-18,46.46868154,27.44203003,,,
2018-11-18,46.3085852,27.62963337,,,
2018-11-17,47.15465635,21.93030074,,,
2018-11-17,46.67478677,27.86233969,,,
2018-11-17,46.40513756,27.93090733,,,
2018-11-17,46.34409792,27.8562335,,,
2018-11-17,46.4703168,27.87267547,,,
2018-11-17,46.52267149,27.99845737,,,
2018-11-17,46.30943435,27.95167227,,,
2018-11-17,46.62705283,28.14280716,,,
2018-11-17,46.55310111,28.14386079,,,
2018-11-17,46.58789057,28.15606093,,,
2018-11-16,45.60437038,27.978112,,,
2018-11-16,46.15720354,28.08681558,,,
2018-11-16,45.89604509,27.99729273,,,
2018-11-16,47.01849022,27.9006918,,,
2018-11-16,46.01359452,28.06413245,,,
2018-11-16,47.03075678,22.38237467,,,
2018-11-16,47.08407995,22.2347001,,,
2018-11-16,47.03642952,22.49061937,,,
2018-11-15,45.64302329,27.75276545,,,
2018-11-15,45.48670892,27.91213643,,,
2018-11-15,47.36547895,23.2437689,,,
2018-11-15,45.95647253,27.75145613,,,
2018-11-15,45.92620465,27.82114348,,,
2018-11-15,47.18974848,22.58134167,,,
2018-11-15,45.95676321,27.85810048,,,
2018-11-15,45.53874638,27.82382644,,,
2018-11-15,45.61241202,27.7161174,,,
2018-11-15,44.6982426,26.79624466,,,
2018-11-15,45.50843956,27.89298811,,,
2018-11-15,45.99133326,27.76318817,,,
2018-11-14,47.10182965,26.70709968,,,
2018-11-14,45.52170683,28.02961716,,,
2018-11-14,45.4825585,28.14857603,,,
2018-11-14,47.1620732,22.81584214,,,
2018-11-14,47.22685469,26.61218186,,,
2018-11-14,47.27230119,26.43670719,,,
2018-11-14,47.18705849,26.27364063,,,
2018-11-13,46.99549705,26.56426789,,,
2018-11-13,44.87864702,27.37252139,,,
2018-11-13,46.91998228,26.45895582,,,
2018-11-13,47.04796909,26.58121963,,,
2018-11-13,46.99646418,27.0247162,,,
2018-11-13,47.32020787,23.01672166,,,
2018-11-13,44.65077344,28.15833854,,,
2018-11-13,45.19460861,27.78881208,,,
2018-11-12,44.2019949,28.19210241,,,
2018-11-12,46.96108847,27.58204333,,,
2018-11-12,47.0633538,22.09621877,,,
2018-11-12,46.96636574,27.99112197,,,
2018-11-12,46.78367731,27.98132515,,,
2018-11-12,47.05999164,23.05823768,,,
2018-11-12,47.20581103,22.90724329,,,
2018-11-12,44.37072278,28.68857011,,,
2018-11-12,43.97487518,28.53004099,,,
2018-11-12,44.32812456,28.41487593,,,
2018-11-11,47.36066636,22.67703738,,,
2018-11-11,46.77905095,27.79026366,,,
2018-11-11,47.11162549,23.23217084,,,
2018-11-11,46.95387063,23.03151124,,,
2018-11-10,46.95608457,21.7515021,,,
2018-11-10,47.3883142,22.28026291,,,
2018-11-10,47.03623725,21.8496824,,,
2018-11-10,45.19375954,26.68779572,,,
2018-11-10,46.83184216,21.72352369,,,
2018-11-09,47.46809981,22.21860652,,,
2018-11-09,47.53600908,22.2618201,,,
2018-11-08,46.88713631,27.5838016,,,
2018-11-07,46.40924991,23.45219069,,,
2018-11-07,46.74220648,21.54433924,,,
2018-11-07,45.67186175,25.49345133,,,
2018-11-03,44.8009918,26.38634633,,,
2018-11-03,44.77163079,26.45538088,,,
2018-11-02,50.33998334,20.22158103,,,
2018-11-02,46.47845536,24.31941239,,,
2018-11-02,46.38642641,24.18824189,,,
2018-11-02,45.07116516,26.65015687,,,
2018-11-02,44.8810234,26.22846935,,,
2018-11-02,44.97060796,26.35913327,,,
2018-11-02,45.0407433,26.38018132,,,
2018-11-02,44.92939888,26.50283987,,,
2018-11-02,44.97403036,26.568409,,,
2018-11-02,46.46821527,24.52929393,,,
2018-11-02,50.28414098,20.23782082,,,
2018-11-01,46.70062067,24.43377776,,,
2018-10-31,46.17900371,22.65641344,,,
2018-10-30,46.02640411,23.59200205,,,
2018-10-30,46.16988393,23.89256242,,,
2018-10-30,46.03454317,26.12904738,,,
2018-10-30,46.14792415,23.78129877,,,
2018-10-30,46.17105497,23.60265547,,,
2018-10-29,45.69696169,23.16908116,,,
2018-10-29,45.8031421,23.19510386,,,
2018-10-29,47.10770863,23.98284706,,,
2018-10-29,47.12689506,23.69244454,,,
2018-10-29,45.87559675,23.3439552,,,
2018-10-28,45.56278106,22.92811273,,,
2018-10-27,45.19670048,26.08770589,,,
2018-10-26,45.00526426,25.90122364,,,
2018-10-26,46.57305676,24.15892498,,,
2018-10-26,43.12439426,25.00147679,,,
2018-10-25,38.60948889,23.66613709,,,
2018-10-25,40.58064609,22.20244075,,,
2018-10-24,47.7353012,1.088146404,,,
2018-10-24,47.77747061,1.161454264,,,
2018-10-24,47.78812795,1.29406868,,,
2018-10-24,52.57872375,-0.530759891,,,
2018-10-24,47.80809653,1.317556631,,,
2018-10-24,52.45389537,-0.709242813,,,
2018-10-23,47.74901181,0.816894372,,,
2018-10-23,44.7016632,26.20143683,,,
2018-10-23,55.25228586,-2.793970443,,,
2018-10-23,47.75263699,24.07909709,,,
2018-10-23,54.79754664,-2.427856394,,,
2018-10-23,47.71443145,24.23170383,,,
2018-10-23,52.36249052,0.114994749,,,
2018-10-23,52.29378715,0.160024506,,,
2018-10-23,53.16722815,-1.432914582,,,
2018-10-23,47.73244369,1.276702696,,,
2018-10-23,47.79580114,0.727701918,,,
2018-10-23,47.69325944,0.800052699,,,
2018-10-23,47.79746698,1.184886882,,,
2018-10-23,47.73961836,1.141137888,,,
2018-10-22,47.8280581,23.33761712,,,
2018-10-22,38.25126439,23.08479889,,,
2018-10-22,56.31712948,12.89127452,,,
2018-10-22,44.2925432,25.0311532,,,
2018-10-21,38.52010744,22.85980465,,,
2018-10-20,40.11410134,21.37919864,,,
2018-10-20,46.94964893,24.07410008,,,
2018-10-20,47.9710347,23.2118736,,,
2018-10-20,56.52812661,13.10214661,,,
2018-10-20,39.00229833,23.35089001,,,
2018-10-20,56.60374575,12.94541443,,,
2018-10-20,45.23356533,26.43842328,,,
2018-10-20,46.9951091,24.00600894,,,
2018-10-20,56.52575991,13.1994736,,,
2018-10-20,46.95644361,24.022343,,,
2018-10-20,58.75283723,14.05465486,,,
2018-10-19,46.78341594,23.94896118,,,
2018-10-19,46.54391151,23.96489462,,,
2018-10-19,38.97396454,23.1584526,,,
2018-10-19,46.63888447,23.93699038,,,
2018-10-19,58.66999807,13.80393381,,,
2018-10-19,59.12183505,13.01548413,,,
2018-10-19,46.6538445,24.1008557,,,
2018-10-19,46.79883909,24.24708119,,,
2018-10-19,46.71755441,24.17146124,,,
2018-10-18,58.37881167,13.909812,,,
2018-10-18,47.95976085,-0.275611224,,,
2018-10-18,52.24536807,-2.113960135,,,
2018-10-18,45.31325879,26.51504673,,,
2018-10-18,52.71476725,-0.833438546,,,
2018-10-18,48.06610001,-0.107446351,,,
2018-10-18,52.80165864,-0.674965265,,,
2018-10-18,58.33787463,14.07611723,,,
2018-10-18,48.02557077,-0.153515958,,,
2018-10-18,54.18372807,-7.581887812,,,
2018-10-18,53.05830234,-0.01424278,,,
2018-10-18,44.82848114,25.61689058,,,
2018-10-18,58.67148161,14.35566581,,,
2018-10-18,58.64096509,14.1796797,,,
2018-10-17,59.1253648,14.79646112,,,
2018-10-17,51.27459389,-1.650052214,,,
2018-10-17,52.25711422,-1.819656222,,,
2018-10-17,52.76352724,-0.695578959,,,
2018-10-17,52.63665368,-0.694313141,,,
2018-10-17,48.10661024,-0.061307372,,,
2018-10-17,48.11209983,-0.19809357,,,
2018-10-17,58.14923993,13.03607955,,,
2018-10-17,57.98979859,12.92140897,,,
2018-10-17,57.50169562,18.4356611,,,
2018-10-17,55.09795444,-6.983547173,,,
2018-10-17,40.57264199,21.20012261,,,
2018-10-16,59.56086428,14.14963596,,,
2018-10-16,55.02892528,-7.08311912,,,
2018-10-16,54.96267916,-2.415460322,,,
2018-10-16,49.06993495,3.353896534,,,
2018-10-16,48.18757351,0.03117944,,,
2018-10-16,58.24058481,12.97568627,,,
2018-10-16,52.76146633,-0.515100198,,,
2018-10-16,37.64667545,23.08237881,,,
2018-10-16,57.28229707,18.18559202,,,
2018-10-16,52.68003271,-0.615150121,,,
2018-10-15,44.34669845,26.12360871,,,
2018-10-15,44.25707528,26.22606338,,,
2018-10-15,58.08657825,12.59036415,,,
2018-10-15,47.9693109,23.07509803,,,
2018-10-15,58.08525659,12.65802564,,,
2018-10-15,56.37622523,-5.188102205,,,
2018-10-15,42.20533692,25.731913,,,
2018-10-15,43.56534626,25.1169654,,,
2018-10-15,43.53253297,25.33571383,,,
2018-10-15,58.08036261,12.89480327,,,
2018-10-15,53.17748012,-3.108459156,,,
2018-10-15,51.11625443,-4.198340473,,,
2018-10-15,44.21417694,26.26491875,,,
2018-10-15,48.00706871,0.039743983,,,
2018-10-15,47.96659922,-0.006392204,,,
2018-10-15,48.0151398,-0.070164503,,,
2018-10-14,57.96078852,12.5814378,,,
2018-10-14,43.66795364,25.04291194,,,
2018-10-13,49.22404879,2.643124043,,,
2018-10-13,57.05788455,18.30251792,,,
2018-10-13,37.614915,22.77928334,,,
2018-10-13,47.80389138,23.0866081,,,
2018-10-13,57.13131558,18.28554618,,,
2018-10-13,46.04881667,2.461807178,,,
2018-10-13,37.70743585,22.63661679,,,
2018-10-13,37.713397,22.59200333,,,
2018-10-13,45.96649206,2.576986739,,,
2018-10-13,49.06618138,2.996936665,,,
2018-10-13,37.62094198,22.73473792,,,
2018-10-13,41.21715198,14.83666727,,,
2018-10-13,49.22044319,2.588452105,,,
2018-10-12,58.32085225,12.57308487,,,
2018-10-12,45.87660307,2.330526084,,,
2018-10-12,57.56877594,18.51832647,,,
2018-10-12,57.45215369,-2.095779598,,,
2018-10-12,38.05676865,24.54498136,,,
2018-10-12,45.69379894,2.304721933,,,
2018-10-11,51.44915106,-1.89948345,,,
2018-10-11,45.39852265,-0.302801832,,,
2018-10-11,45.71008907,2.792553156,,,
2018-10-11,45.77298125,2.655113303,,,
2018-10-11,45.35288767,-0.39727547,,,
2018-10-11,48.89488608,1.566924146,,,
2018-10-11,45.58635666,-0.959792135,,,
2018-10-11,51.43400146,-1.691096267,,,
2018-10-11,51.71443727,-1.793563968,,,
2018-10-11,51.48455221,-1.908819448,,,
2018-10-11,45.63248832,-0.865390807,,,
2018-10-11,48.8255154,1.606205358,,,
2018-10-11,53.26424883,-1.367731192,,,
2018-10-11,48.93151319,3.454791464,,,
2018-10-11,45.71909875,2.404376638,,,
2018-10-11,45.44701399,-0.363569057,,,
2018-10-11,45.36568281,-0.451258877,,,
2018-10-11,45.54869678,-0.796869204,,,
2018-10-11,53.21826601,-0.051671515,,,
2018-10-11,52.75118064,-0.003219756,,,
2018-10-11,38.04852093,24.35850544,,,
2018-10-11,47.87690562,22.77915285,,,
2018-10-11,46.67364479,2.346713426,,,
2018-10-10,45.80593313,-0.406319829,,,
2018-10-10,45.48515963,-0.344988593,,,
2018-10-10,45.55395049,-0.38392257,,,
2018-10-10,46.11872087,2.685923903,,,
2018-10-10,45.66095902,-0.585834154,,,
2018-10-10,46.1240938,2.503244494,,,
2018-10-10,45.69399576,-0.436669948,,,
2018-10-10,53.21196317,0.312908503,,,
2018-10-10,45.55916386,-0.514261574,,,
2018-10-10,45.86962318,-0.496664251,,,
2018-10-10,45.69634156,-0.774379526,,,
2018-10-10,51.35115641,-1.611450336,,,
2018-10-10,49.00632989,3.499755749,,,
2018-10-10,45.45730806,-0.442978158,,,
2018-10-10,48.99000351,3.529351735,,,
2018-10-10,45.54892739,-0.434687475,,,
2018-10-10,47.79114431,23.1919828,,,
2018-10-09,46.02864252,26.28636133,,,
2018-10-09,54.80377052,-7.243592788,,,
2018-10-09,46.13653347,2.423496551,,,
2018-10-09,51.83518857,23.21281644,,,
2018-10-09,51.92022553,22.941926,,,
2018-10-09,52.53200135,-0.847782406,,,
2018-10-09,46.03615486,2.800912784,,,
2018-10-09,46.59082362,2.201285013,,,
2018-10-09,46.61994482,2.354481867,,,
2018-10-09,43.67485498,23.00017897,,,
2018-10-09,43.59237295,22.93121975,,,
2018-10-09,40.09546891,21.99072003,,,
2018-10-09,46.57778679,0.074527852,,,
2018-10-09,40.12468033,21.90153486,,,
2018-10-09,53.2403175,0.215676826,,,
2018-10-09,38.47263103,22.80435807,,,
2018-10-09,46.46252929,0.201221769,,,
2018-10-09,45.99153882,2.677251294,,,
2018-10-09,46.41733851,0.104567056,,,
2018-10-09,46.41139651,0.236906759,,,
2018-10-08,48.96050779,3.039405305,,,
2018-10-08,54.7859896,-7.107364119,,,
2018-10-08,47.76356065,5.317096535,,,
2018-10-08,49.01627617,1.738855784,,,
2018-10-08,46.79520407,2.276383662,,,
2018-10-08,38.43402981,23.35211938,,,
2018-10-08,51.2851838,0.668315986,,,
2018-10-08,52.79236972,21.36374027,,,
2018-10-08,48.95865972,1.693528226,,,
2018-10-08,52.84674879,21.73953986,,,
2018-10-08,46.86953049,24.8024413,,,
2018-10-08,46.40807947,24.83156004,,,
2018-10-08,46.73587689,2.206155875,,,
2018-10-08,54.76013496,-7.160489135,,,
2018-10-08,51.92335549,23.23907611,,,
2018-10-08,52.48409679,-0.776263141,,,
2018-10-08,51.95071459,23.1582966,,,
2018-10-08,46.71609099,2.18278006,,,
2018-10-08,45.89662209,2.612459809,,,
2018-10-08,46.6084444,24.96852215,,,
2018-10-08,51.92905038,23.50764579,,,
2018-10-08,38.36901321,23.29283468,,,
2018-10-08,52.86522345,0.060504352,,,
2018-10-07,51.98853231,23.46640623,,,
2018-10-07,53.37616019,21.33673257,,,
2018-10-07,52.91711064,21.57762698,,,
2018-10-07,52.94679773,21.64601133,,,
2018-10-07,53.07072832,21.67967975,,,
2018-10-07,47.69353602,1.471188769,,,
2018-10-07,37.91611816,23.89288587,,,
2018-10-07,52.16881027,23.16386777,,,
2018-10-06,58.23997826,13.72451265,,,
2018-10-06,47.85589543,5.817198957,,,
2018-10-06,53.47591523,21.24126495,,,
2018-10-06,53.40090819,21.64844945,,,
2018-10-06,53.40779407,21.19270483,,,
2018-10-06,53.37123394,21.57930318,,,
2018-10-06,52.49917178,23.1435614,,,
2018-10-06,43.39452982,26.10673615,,,
2018-10-06,47.66261818,23.34831442,,,
2018-10-06,46.56176691,23.54439469,,,
2018-10-06,52.28269835,22.95914981,,,
2018-10-06,52.12388049,22.91242285,,,
2018-10-06,47.69529506,0.611593349,,,
2018-10-06,53.45629366,21.44981811,,,
2018-10-06,52.19764568,22.90428181,,,
2018-10-06,43.94336697,22.45506229,,,
2018-10-06,36.91008184,22.15223697,,,
2018-10-06,58.27494751,13.76220547,,,
2018-10-06,42.15976726,25.07765531,,,
2018-10-06,43.86601289,22.63992345,,,
2018-10-05,52.49269522,22.87160823,,,
2018-10-05,47.09824984,2.734677745,,,
2018-10-05,46.87996324,23.03966663,,,
2018-10-05,47.71594172,5.054412629,,,
2018-10-05,43.06633491,27.62796942,,,
2018-10-05,52.36914923,22.83522552,,,
2018-10-05,47.1113425,23.52722828,,,
2018-10-05,47.11438913,2.70595241,,,
2018-10-05,47.31995558,23.60918988,,,
2018-10-05,52.46371303,22.8031206,,,
2018-10-05,47.06419562,2.765865705,,,
2018-10-04,47.35670411,22.86444107,,,
2018-10-04,47.90786444,1.435258391,,,
2018-10-04,39.26963882,22.1650124,,,
2018-10-04,44.05443845,22.8845016,,,
2018-10-04,59.60711983,13.05801741,,,
2018-10-04,48.62331967,1.804280865,,,
2018-10-04,39.29038408,22.14550877,,,
2018-10-04,47.0532544,2.873150019,,,
2018-10-04,42.89558697,27.55068195,,,
2018-10-04,42.32547737,25.19404463,,,
2018-10-04,53.60546065,20.81648259,,,
2018-10-04,54.68260613,-7.704693207,,,
2018-10-04,40.91951587,22.55688975,,,
2018-10-04,47.26293499,22.73351019,,,
2018-10-04,47.14019858,22.99807514,,,
2018-10-04,60.51201842,15.3602737,,,
2018-10-04,42.69949081,24.2708856,,,
2018-10-04,52.05554252,-1.469887438,,,
2018-10-04,47.75872849,1.379698691,,,
2018-10-04,47.97178241,1.55934912,,,
2018-10-04,34.89928866,32.5092367,,,
2018-10-04,48.03059615,5.23880848,,,
2018-10-04,55.12885632,-2.020913798,,,
2018-10-04,47.87629346,1.494429555,,,
2018-10-03,59.38908054,13.14420506,,,
2018-10-03,52.60450843,-1.045299562,,,
2018-10-03,51.09239395,3.380869524,,,
2018-10-03,42.58285651,25.31021857,,,
2018-10-03,54.56117573,-7.651039705,,,
2018-10-03,46.92441087,22.03725729,,,
2018-10-03,34.82508707,33.53234936,,,
2018-10-03,46.72645756,3.416397132,,,
2018-10-03,53.9266399,-9.146994982,,,
2018-10-03,49.32867905,19.56260529,,,
2018-10-03,49.52559995,3.430279321,,,
2018-10-03,46.20999528,2.43915496,,,
2018-10-03,46.98220306,3.463467903,,,
2018-10-03,47.14352661,3.443267805,,,
2018-10-03,51.19171206,-1.57079216,,,
2018-10-03,52.86539068,-0.570427464,,,
2018-10-02,48.34296028,4.965994691,,,
2018-10-02,48.9012209,1.89547359,,,
2018-10-02,48.05078958,3.218811965,,,
2018-10-02,46.67434259,3.160535626,,,
2018-10-02,53.81735483,-0.256376818,,,
2018-10-02,53.668636,15.9832657,,,
2018-10-02,46.78020324,3.120516143,,,
2018-10-02,47.87792932,3.0538451,,,
2018-10-02,53.61285187,-1.523040677,,,
2018-10-02,46.33458395,2.16045019,,,
2018-10-02,48.02956841,3.16778275,,,
2018-10-02,52.99002925,20.3899939,,,
2018-10-02,49.75345084,3.31555156,,,
2018-10-02,54.49177331,-7.620551748,,,
2018-10-02,49.86410456,3.356019163,,,
2018-10-02,52.95961832,-0.322434067,,,
2018-10-02,49.22692423,19.26549867,,,
2018-10-02,39.37618468,22.0445075,,,
2018-10-02,47.99375129,3.172601195,,,
2018-10-02,46.80638499,3.24861974,,,
2018-10-02,52.94679132,-0.469906401,,,
2018-10-02,48.84762534,1.904271157,,,
2018-10-02,48.35719588,4.883423792,,,
2018-10-02,52.23621251,-1.101227387,,,
2018-10-02,53.2944935,20.43373805,,,
2018-10-02,47.84042431,3.032112529,,,
2018-10-02,48.37885193,4.962402513,,,
2018-10-02,35.00040142,33.86505833,,,
2018-10-02,53.8579473,-0.204832304,,,
2018-10-01,49.90791255,3.182092494,,,
2018-10-01,47.88665118,5.680793273,,,
2018-10-01,51.1349167,-1.411463806,,,
2018-10-01,46.91032126,2.628843721,,,
2018-10-01,39.22753935,22.06372956,,,
2018-10-01,46.32609111,2.292226208,,,
2018-10-01,47.82743327,5.552043419,,,
2018-10-01,46.39394741,2.230138056,,,
2018-10-01,49.80385849,3.252709305,,,
2018-10-01,38.01123536,23.36001859,,,
2018-09-30,47.98829725,3.684473556,,,
2018-09-30,58.24456284,13.55472579,,,
